0.000220,0.000002,0.000528,0.000044
0.000218,0.000003,0.000559,0.000043
0.000203,0.000001,0.000566,0.000043
0.000203,0.000001,0.000567,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000570,0.000043
0.000204,0.000001,0.000571,0.000043
0.000203,0.000001,0.000608,0.000043
0.000210,0.000002,0.000584,0.000043
0.000204,0.000002,0.000568,0.000044
0.000203,0.000001,0.000571,0.000043
0.000203,0.000001,0.000572,0.000043
0.000203,0.000001,0.000573,0.000043
0.000203,0.000001,0.000571,0.000044
0.000203,0.000001,0.000612,0.000044
0.000218,0.000002,0.000571,0.000043
0.000203,0.000001,0.000570,0.000043
0.000204,0.000000,0.000568,0.000043
0.000203,0.000001,0.000569,0.000044
0.000203,0.000000,0.000571,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000612,0.000044
0.000221,0.000002,0.000569,0.000043
0.000202,0.000001,0.000570,0.000044
0.000204,0.000000,0.000568,0.000044
0.000203,0.000000,0.000574,0.000043
0.000203,0.000001,0.000575,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000574,0.000044
0.000203,0.000001,0.000571,0.000043
0.000204,0.000001,0.000571,0.000043
0.000204,0.000000,0.000572,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000572,0.000043
0.000203,0.000001,0.000569,0.000043
0.000204,0.000000,0.000570,0.000043
0.000203,0.000000,0.000567,0.000043
0.000203,0.000001,0.000573,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000571,0.000043
0.000203,0.000000,0.000571,0.000043
0.000203,0.000000,0.000571,0.000043
0.000203,0.000001,0.000569,0.000044
0.000203,0.000000,0.000568,0.000043
0.000203,0.000001,0.000568,0.000044
0.000204,0.000000,0.000572,0.000044
0.000203,0.000001,0.000570,0.000044
0.000204,0.000001,0.000569,0.000043
0.000203,0.000001,0.000573,0.000043
0.000203,0.000000,0.000571,0.000044
0.000203,0.000001,0.000571,0.000043
0.000203,0.000001,0.000570,0.000043
0.000203,0.000001,0.000572,0.000043
0.000203,0.000001,0.000570,0.000043
0.000203,0.000001,0.000571,0.000043
0.000203,0.000001,0.000571,0.000043
0.000204,0.000001,0.000571,0.000044
0.000204,0.000000,0.000571,0.000043
0.000203,0.000001,0.000569,0.000043
0.000203,0.000001,0.000570,0.000044
0.000203,0.000001,0.000568,0.000043
0.000202,0.000001,0.000570,0.000043
0.000202,0.000001,0.000574,0.000043
0.000205,0.000002,0.000570,0.000044
0.000203,0.000002,0.000572,0.000043
0.000203,0.000000,0.000573,0.000043
0.000203,0.000001,0.000568,0.000043
0.000203,0.000001,0.000570,0.000043
0.000203,0.000001,0.000570,0.000043
0.000202,0.000001,0.000572,0.000043
0.000203,0.000000,0.000574,0.000043
0.000205,0.000001,0.000571,0.000043
0.000203,0.000001,0.000571,0.000044
0.000202,0.000001,0.000571,0.000044
0.000202,0.000001,0.000572,0.000043
0.000203,0.000001,0.000569,0.000043
0.000202,0.000000,0.000570,0.000044
0.000202,0.000001,0.000571,0.000043
0.000203,0.000001,0.000571,0.000043
0.000203,0.000001,0.000574,0.000043
0.000203,0.000001,0.000569,0.000044
0.000203,0.000002,0.000568,0.000043
0.000203,0.000000,0.000571,0.000043
0.000204,0.000000,0.000569,0.000043
0.000202,0.000001,0.000569,0.000044
0.000203,0.000001,0.000569,0.000043
0.000203,0.000000,0.000569,0.000043
0.000203,0.000001,0.000574,0.000044
0.000206,0.000002,0.000573,0.000044
0.000203,0.000001,0.000574,0.000044
0.000202,0.000001,0.000573,0.000043
0.000202,0.000000,0.000571,0.000043
0.000203,0.000001,0.000571,0.000043
0.000203,0.000001,0.000571,0.000043
0.000204,0.000001,0.000572,0.000043
0.000203,0.000001,0.000570,0.000046
0.000203,0.000001,0.000574,0.000043
0.000204,0.000001,0.000570,0.000043
0.000203,0.000001,0.000573,0.000043
0.000203,0.000001,0.000573,0.000043

