0.000000,0.000887,0.000001,0.000001
0.000001,0.000369,0.000002,0.000000
0.000000,0.000324,0.000002,0.000000
0.000001,0.000258,0.000003,0.000000
0.000001,0.000834,0.000002,0.000000
0.000001,0.000227,0.000002,0.000000
0.000001,0.000238,0.000002,0.000000
0.000001,0.000385,0.000003,0.000000
0.000001,0.000245,0.000002,0.000000
0.000001,0.000243,0.000002,0.000001
0.000002,0.000326,0.000002,0.000000
0.000000,0.000308,0.000002,0.000000
0.000001,0.000163,0.000002,0.000001
0.000000,0.000189,0.000002,0.000000
0.000000,0.000217,0.000002,0.000000
0.000000,0.000167,0.000002,0.000000
0.000001,0.000182,0.000002,0.000000
0.000001,0.000132,0.000002,0.000000
0.000001,0.000103,0.000002,0.000001
0.000002,0.000233,0.000002,0.000000
0.000001,0.000217,0.000002,0.000000
0.000001,0.000150,0.000002,0.000001
0.000001,0.000163,0.000002,0.000001
0.000000,0.000175,0.000002,0.000001
0.000001,0.000169,0.000002,0.000001
0.000002,0.000165,0.000002,0.000000
0.000001,0.000262,0.000002,0.000000
0.000002,0.000197,0.000002,0.000000
0.000001,0.000216,0.000002,0.000001
0.000001,0.000165,0.000002,0.000000
0.000001,0.000181,0.000002,0.000000
0.000001,0.000258,0.000003,0.000000
0.000001,0.000218,0.000002,0.000001
0.000000,0.000262,0.000003,0.000000
0.000001,0.000213,0.000002,0.000000
0.000001,0.000348,0.000002,0.000001
0.000001,0.000143,0.000003,0.000000
0.000001,0.000142,0.000003,0.000001
0.000002,0.000175,0.000003,0.000000
0.000001,0.000118,0.000003,0.000000
0.000002,0.000239,0.000002,0.000001
0.000001,0.000199,0.000002,0.000001
0.000001,0.000352,0.000003,0.000000
0.000001,0.000228,0.000003,0.000000
0.000001,0.000156,0.000003,0.000000
0.000001,0.000145,0.000003,0.000000
0.000001,0.000156,0.000003,0.000000
0.000001,0.000135,0.000003,0.000000
0.000001,0.000189,0.000003,0.000000
0.000001,0.000217,0.000003,0.000001
0.000001,0.000219,0.000003,0.000001
0.000001,0.000220,0.000003,0.000001
0.000001,0.000143,0.000003,0.000000
0.000001,0.000148,0.000003,0.000000
0.000001,0.000156,0.000002,0.000001
0.000001,0.000143,0.000002,0.000001
0.000001,0.000283,0.000003,0.000000
0.000001,0.000112,0.000002,0.000001
0.000001,0.000200,0.000002,0.000001
0.000001,0.000171,0.000002,0.000001
0.000001,0.000305,0.000002,0.000001
0.000001,0.000131,0.000002,0.000000
0.000001,0.000216,0.000002,0.000001
0.000001,0.000201,0.000002,0.000000
0.000001,0.000193,0.000003,0.000000
0.000002,0.000282,0.000002,0.000000
0.000001,0.000191,0.000002,0.000000
0.000001,0.000271,0.000003,0.000000
0.000001,0.000136,0.000002,0.000000
0.000002,0.000135,0.000002,0.000000
0.000001,0.000235,0.000002,0.000000
0.000001,0.000203,0.000002,0.000000
0.000002,0.000105,0.000002,0.000000
0.000001,0.000167,0.000002,0.000000
0.000001,0.000154,0.000002,0.000001
0.000001,0.000134,0.000002,0.000001
0.000001,0.000135,0.000003,0.000000
0.000002,0.000153,0.000002,0.000000
0.000001,0.000135,0.000002,0.000000
0.000001,0.000122,0.000003,0.000000
0.000001,0.000152,0.000003,0.000000
0.000001,0.000118,0.000002,0.000001
0.000001,0.000114,0.000002,0.000000
0.000001,0.000146,0.000002,0.000001
0.000001,0.000104,0.000002,0.000000
0.000000,0.000109,0.000002,0.000000
0.000001,0.000102,0.000002,0.000001
0.000001,0.000259,0.000002,0.000000
0.000001,0.000135,0.000003,0.000000
0.000002,0.000201,0.000002,0.000000
0.000001,0.000101,0.000002,0.000000
0.000001,0.000132,0.000003,0.000000
0.000001,0.000134,0.000002,0.000000
0.000001,0.000133,0.000002,0.000000
0.000001,0.000115,0.000003,0.000000
0.000001,0.000139,0.000002,0.000001
0.000001,0.000264,0.000002,0.000000
0.000001,0.000155,0.000002,0.000000
0.000000,0.000144,0.000003,0.000000
0.000001,0.000145,0.000002,0.000000

