0.000004,0.000235,0.000012,0.000001
0.000004,0.000128,0.000013,0.000001
0.000004,0.000564,0.000013,0.000001
0.000005,0.000202,0.000012,0.000001
0.000004,0.000504,0.000012,0.000001
0.000005,0.000256,0.000013,0.000001
0.000005,0.000193,0.000013,0.000001
0.000005,0.000344,0.000012,0.000001
0.000004,0.000094,0.000013,0.000001
0.000004,0.000261,0.000013,0.000001
0.000004,0.000371,0.000013,0.000001
0.000004,0.000257,0.000013,0.000001
0.000004,0.000358,0.000013,0.000002
0.000005,0.000140,0.000013,0.000001
0.000005,0.000124,0.000012,0.000001
0.000004,0.000302,0.000014,0.000001
0.000005,0.000169,0.000014,0.000001
0.000005,0.001267,0.000013,0.000001
0.000005,0.000313,0.000013,0.000001
0.000004,0.000120,0.000013,0.000001
0.000004,0.000569,0.000014,0.000001
0.000004,0.000405,0.000013,0.000001
0.000005,0.000330,0.000013,0.000001
0.000004,0.000492,0.000014,0.000001
0.000006,0.000133,0.000013,0.000001
0.000006,0.001058,0.000012,0.000002
0.000005,0.000395,0.000013,0.000001
0.000005,0.000121,0.000013,0.000001
0.000004,0.000230,0.000013,0.000002
0.000004,0.000875,0.000013,0.000001
0.000004,0.000164,0.000013,0.000001
0.000005,0.000297,0.000013,0.000002
0.000004,0.000390,0.000014,0.000001
0.000006,0.001059,0.000013,0.000001
0.000004,0.000428,0.000013,0.000001
0.000005,0.000192,0.000012,0.000001
0.000004,0.000330,0.000012,0.000001
0.000004,0.000366,0.000012,0.000002
0.000005,0.000991,0.000013,0.000001
0.000005,0.000597,0.000013,0.000001
0.000004,0.000086,0.000013,0.000001
0.000005,0.000092,0.000012,0.000001
0.000004,0.000665,0.000013,0.000001
0.000004,0.000491,0.000012,0.000001
0.000005,0.000750,0.000013,0.000001
0.000004,0.000181,0.000013,0.000001
0.000005,0.000273,0.000012,0.000001
0.000004,0.000362,0.000013,0.000001
0.000004,0.000230,0.000013,0.000001
0.000004,0.000163,0.000012,0.000002
0.000004,0.000155,0.000012,0.000001
0.000004,0.000132,0.000016,0.000001
0.000004,0.000693,0.000013,0.000001
0.000005,0.000562,0.000012,0.000002
0.000004,0.000086,0.000013,0.000001
0.000004,0.000221,0.000013,0.000001
0.000004,0.000153,0.000013,0.000001
0.000005,0.000058,0.000012,0.000001
0.000004,0.000214,0.000013,0.000001
0.000005,0.000423,0.000013,0.000001
0.000004,0.000539,0.000012,0.000001
0.000004,0.000343,0.000013,0.000001
0.000004,0.000504,0.000013,0.000002
0.000004,0.000065,0.000013,0.000001
0.000005,0.000136,0.000012,0.000002
0.000004,0.000278,0.000014,0.000001
0.000005,0.000339,0.000012,0.000002
0.000005,0.000276,0.000012,0.000002
0.000004,0.000224,0.000013,0.000002
0.000005,0.000063,0.000012,0.000001
0.000005,0.000821,0.000013,0.000001
0.000004,0.000681,0.000013,0.000001
0.000004,0.000837,0.000013,0.000001
0.000005,0.000236,0.000012,0.000001
0.000005,0.000102,0.000013,0.000001
0.000004,0.000455,0.000013,0.000001
0.000004,0.000457,0.000013,0.000002
0.000004,0.000863,0.000013,0.000001
0.000005,0.000369,0.000012,0.000002
0.000004,0.000084,0.000012,0.000001
0.000004,0.000321,0.000012,0.000001
0.000004,0.000927,0.000013,0.000001
0.000004,0.000408,0.000012,0.000001
0.000004,0.000435,0.000012,0.000001
0.000005,0.000420,0.000011,0.000002
0.000004,0.000503,0.000012,0.000002
0.000004,0.000342,0.000013,0.000001
0.000004,0.001139,0.000013,0.000001
0.000005,0.000497,0.000012,0.000001
0.000004,0.000279,0.000012,0.000001
0.000004,0.000434,0.000013,0.000001
0.000004,0.000049,0.000012,0.000001
0.000004,0.000343,0.000012,0.000001
0.000005,0.000429,0.000011,0.000001
0.000004,0.000284,0.000012,0.000001
0.000005,0.000438,0.000011,0.000001
0.000004,0.000295,0.000012,0.000001
0.000004,0.000607,0.000012,0.000001
0.000004,0.000084,0.000012,0.000001
0.000004,0.000210,0.000012,0.000002

